Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5Ymeyod39uGBK5oYERQ34R,"O Naufragar - Sesión en Directo","Garate (Sesión en Directo)","La Maravillosa Orquesta del Alcohol",2018-04-13,190253,11,1134887912,2024-09-24T13:28:40Z,"spanish indie pop,spanish rock","PRMVR",0.417,0.522,9,-9.209,0,0.047,0.169,0,0.119,0.438,95.105,3
0eibgOJjxORnqk4ddKT2Zz,"Prometeo - Versión 2004","Grandes exitos y fracasos- Episodio 2º","Extremoduro",2004-11-15,211426,24,1134887912,2024-09-24T13:28:40Z,"indie extremena,spanish rock","DRO/Spain",0.423,0.925,9,-4.884,0,0.0483,0.0286,0.14,0.541,0.497,120.995,4
13RP005cDlNlZD23CIRUb1,"Hoy toca ser feliz","Gaia II (Edicion lujo)","Mägo de Oz",2005-12-13,259946,60,1134887912,2024-09-24T13:28:40Z,"celtic metal,latin rock,medieval rock,rock en espanol,spanish folk metal,spanish metal","DRO/EastWest Spain",0.569,0.806,7,-4.861,1,0.0292,0.0259,0,0.273,0.737,105.082,4
7kCiAaismDVaCjpyGF3YJB,"Maneras de Vivir (Single Estudio)","Maneras De Vivir","Leño",1997-04-21,252933,50,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish new wave,spanish punk","Zafiro",0.651,0.579,2,-8.537,1,0.0279,0.015,0.000796,0.162,0.669,126.382,4
0iwcXGDIiq75RtHmG8yzwA,"Corazon","Radio la Colifata Presenta: El Canto del Loco","El Canto Del Loco",2009-11-24,283573,25,1134887912,2024-09-24T13:28:40Z,"latin arena pop,spanish pop,spanish pop rock","Columbia (BMG Spain)",0.601,0.719,4,-5.281,1,0.028,0.00965,0.00000276,0.0552,0.553,132.999,4
4UjqoyfmarLo3Ub3LE19eC,"El Vals del Obrero","El Vals Del Obrero","Ska-P",1996-03-01,277933,57,1134887912,2024-09-24T13:28:40Z,"ska,spanish rock","RCA Records Label",0.505,0.835,5,-5.524,1,0.0685,0.0418,0.00000112,0.171,0.674,102.097,4
2K93CTFjV2TZU7nXtXcdwt,"Por mí","Hay mucho Rock & Roll- Resumen","Platero Y Tu",2005-11-28,329120,9,1134887912,2024-09-24T13:28:40Z,"punk urbano,spanish punk","DRO/EastWest Spain",0.675,0.918,7,-5.667,1,0.0341,0.0168,0.0149,0.103,0.85,95.08,4
41iYTPk4rkocwGfvDCGCSk,"Corazón oxidado","Lo mas lejos a tu lado","Fito y Fitipaldis",2003-09-01,240973,41,1134887912,2024-09-24T13:28:40Z,"latin rock,spanish pop,spanish rock","DRO/EastWest Spain",0.623,0.824,2,-5.493,1,0.113,0.156,0.00000115,0.273,0.91,175.436,4
0XDOqdUBTQsm1vN6WbhV8M,"El Porvenir","El Porvenir - Acústico","El Niño de la Hipoteca,Guiu Cortés",2016-12-20,191401,17,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish rock","Niño de la Hipoteca Records",0.898,0.337,4,-8.208,1,0.101,0.616,0,0.122,0.623,114,4
7ePI3yG6rCup9jVV5nRyIS,"Tu alambre (feat. El Drogas)","El doble de tu mitad","Rulo y la contrabanda,El Drogas",2017-11-03,261519,23,1134887912,2024-09-24T13:28:40Z,"cantautor,latin arena pop,spanish pop,spanish rock,punk urbano,spanish punk","WM Spain",0.44,0.82,5,-4.843,1,0.0362,0.00328,0.0000249,0.357,0.513,164.986,4
2JElhjkOU3gAofGKsWXsg1,"Finisterre","En Alma y Hueso (Versión Comentada)","Rayden,Leiva",2014-11-04,271853,0,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop,cantautor,latin arena pop,spanish indie pop,spanish pop,spanish rock","Boa Musica",0.519,0.699,4,-7.628,1,0.0473,0.0015,0.000222,0.294,0.305,127.832,4
0xx0bmlgqTVKldvGXpY8D1,"Los dioses también sangran","Sinónimo","Rayden",2019-01-18,300373,22,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","WM Spain",0.725,0.741,1,-8.809,1,0.233,0.153,0,0.318,0.655,96.981,4
4IddAHQPXCbqfWvAwgvThf,"Efectos Vocales","Un Dia En Suburbia (Edited Version)","Nach",2008-01-01,273160,0,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","Universal Music",0.592,0.91,9,-4.457,1,0.259,0.438,0,0.261,0.893,92.152,4
5tA30UTCxd4n5Fzaz4p6WK,"De Mar en Mar","El Lado de los Rebeldes","La Raíz",2011-03-02,296426,1,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.748,0.884,7,-5.471,1,0.0393,0.088,0,0.0528,0.956,99.024,4
7qgZ6eQaWLyxyn9EG2NIId,"No Me Voy a Rendir","Ahora","Green Valley",2016-03-22,253475,0,1134887912,2024-09-24T13:28:40Z,"reggae catala,reggae en espanol,spanish hip hop,spanish reggae","Mundo Zurdo",0.77,0.594,0,-5.021,1,0.112,0.11,0,0.0785,0.842,130.064,4
6kPwvezY3O4b0KZEUukgyc,"Mitad y Mitad (con Najwa)","El Círculo (Versión Exclusiva de Spotify)","Kase.O,Najwa",2016-09-23,331933,49,1134887912,2024-09-24T13:28:40Z,"rap politico,spanish hip hop","EL PAN DE ALIYAH / RAP SOLO",0.941,0.46,7,-11.474,1,0.181,0.0951,0.000129,0.0686,0.598,120,4
4wW0cMdAZVIlxI5xeYuEAb,"No Estamos Creyendo","Innadiflames","Fyahbwoy,Rapsusklei,Mr Karty",2009-06-30,271386,29,1134887912,2024-09-24T13:28:40Z,"spanish hip hop,boom bap espanol,rap conciencia,spanish reggae","Fyahbwoy Music",0.846,0.804,7,-4.525,0,0.144,0.17,0,0.0483,0.896,92.513,4
6yYZbaZu5JtM60Vzz5Qngp,"Gargantua","Sinónimo","Rayden",2019-01-18,224072,28,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","WM Spain",0.602,0.944,6,-4.55,1,0.184,0.0123,0,0.298,0.742,139.974,4
42C5Bbb4dHwS5OFMvtGkG2,"Un Veneno","Un Veneno","C. Tangana,Niño de Elche",2018-11-22,193109,50,1134887912,2024-09-24T13:28:40Z,"urbano espanol,spanish pop","Sony Music Entertainment",0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,0.304,85.806,4
6zPiKClLU2ixBsuNAjWFp1,"Borracha y Callejera","Así en el Cielo Como en la Selva","La Raíz",2013-03-01,242569,1,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.733,0.65,6,-5.953,0,0.0312,0.00223,0,0.118,0.628,119.013,4
7cZa0TrMoDemaWaKJGOkr0,"El Lado de los Rebeldes","El Lado de los Rebeldes","La Raíz",2011-03-02,232666,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.738,0.84,0,-5.082,1,0.0375,0.00939,0,0.113,0.857,117.025,4
2ci4Fl7YImiv7SxGp21ZKX,"Cuando Era Más Joven - En Directo","Lo Niego Todo - En Directo","Joaquín Sabina",2018-10-26,327190,30,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish pop,trova","Ariola",0.725,0.761,9,-7.818,1,0.036,0.0177,0.0000491,0.982,0.654,115.041,4
6IBPbunlI7QcV7wzE0NSVx,"Un violinista en tu tejado","Aún Más Curiosa La Cara De Tu Padre","Melendi",2009-03-24,222720,62,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","Parlophone Spain",0.512,0.843,1,-6.283,0,0.183,0.405,0,0.241,0.58,156.388,3
39eNN9gZKNz6FltWDoLs8i,"Imperdible","Imperdible","Rayden,Sidecars",2017-06-30,222214,38,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop,cantautor,spanish indie pop,spanish pop,spanish rock","WM Spain",0.769,0.729,7,-4.982,0,0.0994,0.248,0,0.0917,0.197,89.884,4
0aud8DSRum08oVbzBmdDLJ,"Astronauta","Pereza 10 Años","Pereza",2010-12-21,218493,12,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock,spanish rock","RCA Records Label",0.462,0.687,7,-4.787,1,0.0321,0.0299,0.0000211,0.554,0.546,185.811,4
6ASab643RGuabJDTzTBFsZ,"Me gusta","El doble de tu mitad","Rulo y la contrabanda",2016-10-14,262973,37,1134887912,2024-09-24T13:28:40Z,"cantautor,latin arena pop,spanish pop,spanish rock","WM Spain",0.592,0.793,9,-5.003,1,0.0291,0.00407,0,0.0531,0.376,128.985,4
4ElzHGmien7nf70YqQMO2h,"Rico Deprimido","Raska Y Pierde","Kaotiko",2003,195279,43,1134887912,2024-09-24T13:28:40Z,"euskal rock,punk urbano,spanish punk","Oihuka",0.587,0.881,10,-4.201,0,0.11,0.00145,0,0.236,0.536,107.492,4
2iEGj7kAwH7HAa5epwYwLB,"Back In Black","Iron Man 2","AC/DC",2010-04-29,255640,56,1134887912,2024-09-24T13:28:40Z,"australian rock,hard rock,rock","Columbia",0.437,0.713,9,-5.698,1,0.0353,0.00945,0.00967,0.0946,0.77,93.618,4
07q0QVgO56EorrSGHC48y3,"I Was Made For Lovin' You","Dynasty","KISS",1979-03-23,271240,82,1134887912,2024-09-24T13:28:40Z,"glam rock,hard rock,rock","Casablanca Records",0.768,0.852,4,-6.215,1,0.038,0.214,0.0000736,0.0723,0.867,128.373,4
7DD7eSuYSC5xk2ArU62esN,"Help! - Remastered 2009","Help! (Remastered)","The Beatles",1965-08-06,139560,71,1134887912,2024-09-24T13:28:40Z,"british invasion,classic rock,merseybeat,psychedelic rock,rock","EMI Catalogue",0.534,0.725,6,-7.576,0,0.0333,0.188,0,0.0994,0.767,94.963,4
6EPRKhUOdiFSQwGBRBbvsZ,"Ace of Spades","Ace of Spades (Expanded Edition)","Motörhead",1980-11-08,166360,8,1134887912,2024-09-24T13:28:40Z,"alternative metal,hard rock,metal,nu metal,rock,speed metal","Sanctuary Records",0.342,0.91,4,-7.748,1,0.0758,0.0000402,0.000121,0.0823,0.547,140.452,4
1jNOi6m3Hn8nLEeHCp5Msr,"Seven Nation Army","Elephant","The White Stripes",2003-04-01,231800,0,1134887912,2024-09-24T13:28:40Z,"alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock","Warner Records",0.753,0.457,0,-7.709,1,0.0767,0.00679,0.484,0.311,0.297,123.913,4
2dlj9fZ1U6MlsdPCVZj8J6,"Matemática de la Carne","En Alma y Hueso (Versión Comentada)","Rayden",2014-11-04,226973,0,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","Boa Musica",0.362,0.875,1,-7.015,0,0.0962,0.0292,0,0.127,0.485,89.563,4
4eJ3z3Y4jFfjlFXkqXeSS5,"Un Momento Clave En El Planeta","Almanauta","Nach",2018-10-25,255000,24,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","Universal Music Spain S.L.",0.663,0.909,4,-5.02,0,0.35,0.396,0,0.302,0.536,95.516,4
6RWB3HBIIggX3eo5BrDZeC,"Vivir para Contarlo","Vivir para Contarlo / Haciendo Lo Nuestro","Violadores Del Verso",2006-05-04,346913,50,1134887912,2024-09-24T13:28:40Z,"boom bap espanol,rap underground espanol,spanish hip hop,venezuelan hip hop","Rap Solo / Boa Musica",0.727,0.785,7,-4.526,1,0.308,0.0633,0,0.0658,0.616,91.983,4
4fjMMRylitPre5mh7AzbP0,"Vicios y Virtudes","Vicios y Virtudes","Violadores Del Verso",2001-11-19,334040,49,1134887912,2024-09-24T13:28:40Z,"boom bap espanol,rap underground espanol,spanish hip hop,venezuelan hip hop","Rap Solo / Boa Musica",0.791,0.755,6,-6.943,1,0.287,0.0827,0,0.0934,0.821,90.503,4
0n009Zq72NZXcoyydEX0Dr,"Te Quiero","Pandemia","Rapsusklei",2010-05-14,257546,27,1134887912,2024-09-24T13:28:40Z,"boom bap espanol,rap conciencia,spanish hip hop","Boa Musica",0.656,0.911,6,-4.425,0,0.191,0.0332,0,0.172,0.785,90.159,4
25StW9oDWSBeFzJa2svKKt,"Seremos Su Voz","Alza el Vuelo","Dskarrila",2018-03-28,196333,0,1134887912,2024-09-24T13:28:40Z,"ska espanol","Autoeditado",0.568,0.803,6,-1.964,1,0.0482,0.00322,0.0000205,0.0566,0.728,97.975,4
1VYhTquzZW4czowmIH5fyb,"Buen Tiempo","Mis Amigos","Limando,Bongo Botrako",2015-05-05,167613,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,reggae catala,ska catala","Limando",0.73,0.82,7,-2.57,1,0.0349,0.267,0.00000144,0.0532,0.967,137.03,4
0SPzHm4vwSkzgssNacTpZE,"Obediencia Ciega - Live Vistalegre","Nos Volveremos a Ver (Live Vistalegre - Madrid, 28 Oct. 2017)","La Raíz",2018-02-02,215253,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.574,0.984,4,-4.245,0,0.0685,0.0145,0.0000951,0.769,0.7,95.896,4
2JXn1MQeFqowxtRxgmefuk,"Otra Noche","Mundo Kaotiko","Kaotiko",2001,190746,52,1134887912,2024-09-24T13:28:40Z,"euskal rock,punk urbano,spanish punk","Oihuka",0.552,0.932,8,-5.418,1,0.0488,0.0234,0,0.104,0.538,112.031,4
6LdntKvvrVlpzKhPpD4etJ,"El Mercurio - Live Vistalegre","Nos Volveremos a Ver (Live Vistalegre - Madrid, 28 Oct. 2017)","La Raíz",2018-02-02,583812,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.384,0.716,4,-7.285,1,0.0892,0.646,0.0000051,0.873,0.28,81.729,4
4tWgi0NlroaKgl7qPbifSe,"La Inmensidad - Sesión en Directo","Garate (Sesión en Directo)","La Maravillosa Orquesta del Alcohol",2018-04-13,211720,12,1134887912,2024-09-24T13:28:40Z,"spanish indie pop,spanish rock","PRMVR",0.372,0.431,6,-9.499,0,0.041,0.351,0.00000576,0.0874,0.243,127.933,4
5w6M4Kcd8NeSFowQ01JFRz,"Cum Laude","Cum Laude","El Niño de la Hipoteca",2017-10-16,210239,19,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish rock","El Niño de la Hipoteca Records",0.666,0.829,2,-5.463,1,0.0587,0.206,0,0.193,0.575,147.979,4
3ZCbsyeeWkkb6SKKhiQa17,"La tempestad (con Eva Amaral)","La tempestad / Y volar","La Pegatina,Eva Amaral",2018-02-09,196238,16,1134887912,2024-09-24T13:28:40Z,"rumba catalana,spanish rock,musica aragonesa","WM Spain",0.606,0.674,5,-3.919,1,0.035,0.495,0,0.135,0.446,170.067,4
0XUbxCMfZVWqCudk047CaQ,"No puedo vivir sin ti - Versión Acustica","La hora de los gigantes","Coque Malla",2009-03-24,224413,46,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish new wave","WM Spain",0.766,0.464,0,-4.916,1,0.0346,0.472,0,0.191,0.475,127.648,4
7HduAFEV3w2VNIiV8XVBMU,"Nightcrawler","Tetsuo","El Momo",2017-05-26,222573,12,1134887912,2024-09-24T13:28:40Z,"rap underground espanol,spanish hip hop","Boa Musica",0.703,0.839,7,-7.503,1,0.325,0.132,0,0.382,0.756,94.89,4
4n4qNKKcXtXVTdVW5UuJ6H,"Ahora o nunca (con Macaco)","Ahora o nunca","La Pegatina,Macaco",2018-04-06,183746,24,1134887912,2024-09-24T13:28:40Z,"rumba catalana,spanish rock,latin alternative","WM Spain",0.75,0.92,9,-3.469,0,0.0677,0.104,0,0.113,0.897,107.998,4
4SPhhyP7xQhGL224GUKR8g,"No sé nadar - Acústico","Es gratis (Acústico)","Arnau Griso",2016-04-04,210486,32,1134887912,2024-09-24T13:28:40Z,"spanish rock","Arnau Griso",0.623,0.39,5,-7.858,1,0.0778,0.45,0,0.0977,0.899,97.302,4
4FpoMTJrsZVvJ5Ibd6Th6z,"Aún Quedan Ganas","Bother","Vendetta",2016-12-02,207946,22,1134887912,2024-09-24T13:28:40Z,"german metal,ska espanol","Maldito Records, S.L.",0.552,0.963,7,-3.946,1,0.0433,0.0108,0.0294,0.09,0.771,179.972,4
7bqnSrUqtjb2s6PTyu7F6v,"Alquitrán y Carmín","Operación Guitarra Sessions","El Niño de la Hipoteca,El Kanka",2016-03-25,212416,48,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish rock","Niño de la Hipoteca Records",0.781,0.286,9,-10.573,1,0.239,0.816,0,0.105,0.577,128.172,4
7qXj6MTjH7XqATpS3vlibo,"Guerra al Silencio","Guerra al Silencio","La Raíz",2009-03-16,282333,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock","Propaganda pel Fet!",0.716,0.718,6,-6.534,0,0.0616,0.236,0,0.105,0.884,159.922,4
4MOPILM1yGRbX2qeOOXunr,"La Llave","Temerario","Itaca Band",2015-03-16,193467,10,1134887912,2024-09-24T13:28:40Z,"reggae catala,rock catala,ska catala","Propaganda pel Fet!",0.715,0.727,3,-8.461,1,0.0352,0.145,0.00000595,0.0927,0.785,101.999,4
0ChSZ5B6Zbp6dsNV2EbptY,"Tu mejor pesadilla","Tu mejor pesadilla","Sidecars",2017-07-21,236466,20,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish pop,spanish rock","WM Spain",0.652,0.791,7,-4.902,1,0.0261,0.18,0.00104,0.159,0.535,128.989,4
6S3cG5FYoU7SCi4ztNreBa,"Dejarse La Piel","Estoy Mintiendo De Verdad","Pablomora",2012-02-14,190906,38,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","Ahora Luego",0.562,0.906,4,-4.254,1,0.0369,0.0336,0.00000275,0.0874,0.674,153.998,4
718MHeJC42XPdgsPdBW3bz,"La Aceituna","Mientras No Cueste Más Trabajo","Melendi",2007-10-02,239026,32,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","EMI Spain",0.548,0.972,11,-3.442,1,0.141,0.0708,0.000503,0.381,0.829,92.378,4
3U0uQIx8IXoIVVBTcyUJys,"Firmes","Mientras No Cueste Más Trabajo","Melendi",2007-10-02,231666,31,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","EMI Spain",0.52,0.946,7,-3.119,1,0.0623,0.00658,0,0.244,0.667,151.919,4
58JZ4RVYonCaKz7FVOqZPL,"Volvera (feat. Alejandro Sanz)","Radio la Colifata Presenta: El Canto del Loco","El Canto Del Loco,Alejandro Sanz",2009-11-24,180853,50,1134887912,2024-09-24T13:28:40Z,"latin arena pop,spanish pop,spanish pop rock,cantautor,latin pop,mexican pop","Columbia (BMG Spain)",0.715,0.706,6,-6.668,1,0.0253,0.35,0,0.25,0.833,118.01,4
0YGVSONhpwVNzSsfZR6078,"Culpable","Estoy Mintiendo De Verdad","Pablomora",2012-02-14,235172,34,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","Ahora Luego",0.603,0.745,10,-5.366,1,0.0326,0.25,0,0.124,0.382,147.064,4
7gHXpZ9RfD5ym9GZWlo35F,"Hablando en plata - 2003 Remastered Version","Sin Noticias De Holanda","Melendi",2006-07-03,185066,57,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","Parlophone Spain",0.586,0.801,7,-5.105,1,0.0458,0.185,0,0.355,0.684,149.523,4
2Nmmd1bakfnXcAKxcmjtWD,"Una Canción para No Decir Te Quiero - Sesión en Directo","Garate (Sesión en Directo)","La Maravillosa Orquesta del Alcohol",2018-04-13,196240,13,1134887912,2024-09-24T13:28:40Z,"spanish indie pop,spanish rock","PRMVR",0.402,0.562,4,-8.256,0,0.041,0.508,0,0.0757,0.347,136.439,4
08k04omOA9eLR7VEso3JcS,"Los mismos clavos","Coces al Aire 1997-2007","Marea",2007-12-04,153586,21,1134887912,2024-09-24T13:28:40Z,"punk urbano,spanish punk","WM Spain",0.63,0.488,9,-10.248,0,0.0373,0.844,0.00505,0.102,0.801,101.722,4
2M6hHbVUf98W53Rty36rMR,"Su Bandera","El País de los Ciegos","La Ska Brass",2016-02-19,212226,9,1134887912,2024-09-24T13:28:40Z,"ska espanol","Maldito Digital",0.508,0.972,10,-4.227,1,0.0647,0.0201,0.0351,0.128,0.573,160.011,4
6yJvhdtVnzYzdTudTIfYOj,"Adan y Eva","Gratis Hits","El Niño de la Hipoteca,Y los Ratones",2012-11-14,206215,17,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish rock","Niño de la Hipoteca Records",0.893,0.515,7,-7.054,0,0.233,0.269,0,0.0853,0.746,109.008,4
2fNHRkDhSulZ70CA48Fly8,"Merecido","Cremalleras","Sidecars",2010-08-24,196133,8,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish pop,spanish rock","RCA Records Label",0.341,0.697,9,-3.499,1,0.0358,0.00289,0.125,0.13,0.329,162.042,4
1Apyg8VlgSVbJQq5zN5HFt,"Mi Primera Palabra","Mosaico","Rayden,Sharif,Fyahbwoy",2012-11-06,271024,33,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop","Boa Musica",0.744,0.528,1,-8.733,1,0.101,0.118,0.00000532,0.0859,0.634,100.025,4
27GkV9ZXRRo4WmeHEEVTDA,"Me Llamaban Luna","El Don de Escuchar","El Momo",2015-05-05,243800,10,1134887912,2024-09-24T13:28:40Z,"rap underground espanol,spanish hip hop","Boa Musica",0.513,0.771,10,-5.551,0,0.269,0.381,0,0.0829,0.227,84.894,4
655QAfdhzs2uNgDs7YSxPW,"Se Abrió la Vela","El Lado de los Rebeldes","La Raíz,La Vela Puerca",2011-03-02,275306,0,1134887912,2024-09-24T13:28:40Z,"ska espanol,spanish punk,spanish rock,latin alternative,reggae uruguayo,rock en espanol,rock uruguayo","Propaganda pel Fet!",0.833,0.758,4,-5.021,0,0.047,0.0358,0.00000754,0.114,0.755,92.98,4
5dNI1Qkl0jEFtxUHJ0fCjC,"Rebélate","Temerario","Itaca Band,Sclam",2015-03-16,214479,16,1134887912,2024-09-24T13:28:40Z,"reggae catala,rock catala,ska catala","Propaganda pel Fet!",0.678,0.749,6,-7.057,1,0.0354,0.0034,0.00000288,0.101,0.74,101.983,4
5ZEYoO7GqDlHHD08aYUkHj,"Filosofía y Letras","Vivir para Contarlo","Violadores Del Verso",2006,318746,43,1134887912,2024-09-24T13:28:40Z,"boom bap espanol,rap underground espanol,spanish hip hop,venezuelan hip hop","Rap Solo / Boa Musica",0.892,0.87,1,-5.378,1,0.208,0.198,0,0.199,0.925,93.009,4
56JmmV8BSzvuY0lDtRs0xZ,"Todo O Nada","Almanauta","Nach,Kase.O",2018-10-25,300133,41,1134887912,2024-09-24T13:28:40Z,"rap conciencia,spanish hip hop,rap politico","Universal Music Spain S.L.",0.586,0.847,1,-5.437,0,0.479,0.392,0,0.083,0.534,168.003,4
53Ulswp6V4ZSuaV0R1Vy6r,"Mis Alas Son Tus Hojas","Aún Más Curiosa La Cara De Tu Padre","Melendi",2009-03-24,218533,27,1134887912,2024-09-24T13:28:40Z,"spanish pop,spanish pop rock","Parlophone Spain",0.566,0.937,9,-4.119,0,0.0419,0.0143,0.0325,0.132,0.749,155.015,4
0Oh6YLIB0i02p1f6DionmK,"Rituales de Santería","Raval","ZOO,Annie Garcés",2017-03-24,208837,0,1134887912,2024-09-24T13:28:40Z,"mestissatge,rap catala,rap politico,rock catala","Propaganda pel Fet!",0.724,0.792,9,-5.398,0,0.0494,0.166,0,0.138,0.435,108.099,4
3ftGMAX98fLquiFuXKPevt,"Pedazo de Morón - Live","Humo y Cristales / Mientras Brille La Luna (Edición Especial)","La Fuga,La Pegatina",2017-11-10,259693,12,1134887912,2024-09-24T13:28:40Z,"latin rock,punk urbano,spanish pop,spanish punk,rumba catalana,spanish rock","Rock Estatal Records",0.184,0.964,1,-4.544,1,0.41,0.00353,0,0.841,0.306,196.547,3
3P2C1doYwh5xNp8lDJhn4L,"Humo de Contrabando","Humo de Contrabando","Sinkope",2004,366053,0,1134887912,2024-09-24T13:28:40Z,"indie extremena,punk urbano,spanish punk","Pies Compañía Discográfica",0.593,0.827,7,-5.732,1,0.03,0.0324,0.00000315,0.0903,0.553,111.976,4
5cvGhpjH7NPeKpgHNeBnHW,"Tu mejor pesadilla","Cuestión de gravedad","Sidecars",2017-10-13,235600,41,1134887912,2024-09-24T13:28:40Z,"cantautor,spanish indie pop,spanish pop,spanish rock","WM Spain",0.652,0.781,7,-4.965,1,0.0262,0.186,0.0022,0.153,0.571,129.007,4
7tqpyBmV4llE7hEz6pVaKG,"Algo está pasando (con Rozalén)","Ahora o nunca","La Pegatina,Rozalén",2018-04-06,205840,28,1134887912,2024-09-24T13:28:40Z,"rumba catalana,spanish rock,cantautor,spanish pop","WM Spain",0.659,0.799,9,-4.331,1,0.0853,0.487,0,0.087,0.682,154.954,4
4oHsLtXDSiA2ZyW4ljFTBH,"Despaldas Al Mundo","De Espaldas Al Mundo","Boikot",2002,211693,33,1134887912,2024-09-24T13:28:40Z,"hardcore punk espanol,punk catala,punk urbano,rock en asturiano,spanish punk","Locomotive Music",0.622,0.923,6,-4.673,0,0.0676,0.000649,0.011,0.156,0.41,107.545,4
6ke06PT1SD6BQGAyOGMWxM,"Las Estrellas del Cielo (feat. Rayden)","Hijos de la Tierra","Green Valley,Rayden",2014-03-22,307536,0,1134887912,2024-09-24T13:28:40Z,"reggae catala,reggae en espanol,spanish hip hop,spanish reggae,rap conciencia","Green Valley",0.543,0.543,8,-10.096,0,0.2,0.803,0,0.107,0.815,81.299,4
5HQruci59jgaN1l3BToc0J,"Ahora y Aquí","Explosiva","Itaca Band",2017-04-21,239521,0,1134887912,2024-09-24T13:28:40Z,"reggae catala,rock catala,ska catala","Halley Records",0.524,0.877,9,-5.772,1,0.049,0.0399,0,0.0565,0.6,151.054,4
3AhXZa8sUQht0UEdBJgpGc,"Like a Rolling Stone","Highway 61 Revisited","Bob Dylan",1965-08-30,369600,71,1134887912,2024-09-24T13:28:40Z,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter","Columbia",0.482,0.721,0,-6.839,1,0.0321,0.731,0,0.189,0.557,95.263,4
57bgtoPSgt236HzfBOd8kj,"Thunderstruck","The Razors Edge","AC/DC",1990-09-24,292880,85,1134887912,2024-09-24T13:28:40Z,"australian rock,hard rock,rock","Columbia",0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4
18GiV1BaXzPVYpp9rmOg0E,"Blowin' in the Wind","The Freewheelin' Bob Dylan","Bob Dylan",1963-05-27,165426,66,1134887912,2024-09-24T13:28:40Z,"classic rock,country rock,folk,folk rock,rock,roots rock,singer-songwriter","Columbia",0.38,0.0993,2,-20.567,1,0.0509,0.914,0.0000232,0.0605,0.44,174.874,4
5vdp5UmvTsnMEMESIF2Ym7,"Another One Bites The Dust - Remastered 2011","The Game (2011 Remaster)","Queen",1980-06-27,214653,82,1134887912,2024-09-24T13:28:40Z,"classic rock,glam rock,rock","EMI",0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4
5MMnwYs0hIxkENRsbkWJ2G,"Smoke On The Water - Remastered 2012","Machine Head (Remastered)","Deep Purple",1972-03-25,340742,71,1134887912,2024-09-24T13:28:40Z,"album rock,classic rock,hard rock,metal,rock","EMI Records Limited",0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4
