Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
54ELExv56KCAB4UP9cOCzC,"Gato de Noche","Gato de Noche","Ñengo Flow,Bad Bunny",2022-12-22,227013,70,,2023-11-29T12:16:00Z,"reggaeton,trap latino,urbano latino","Rimas Entertainment LLC",0.892,0.662,8,-3.894,1,0.162,0.169,0.00000124,0.363,0.607,93.976,4
6otePxalBK8AVa20xhZYVQ,"MIENTRAS ME CURO DEL CORA","MAÑANA SERÁ BONITO","KAROL G",2023-02-24,164386,82,,2023-11-29T12:16:00Z,"reggaeton,reggaeton colombiano,urbano latino","Universal Music Latino",0.564,0.477,0,-6.786,1,0.388,0.852,0,0.142,0.57,80.891,4
3HqcNJdZ2seoGxhn0wVNDK,"PROVENZA","MAÑANA SERÁ BONITO","KAROL G",2023-02-24,207626,83,,2023-11-29T12:16:00Z,"reggaeton,reggaeton colombiano,urbano latino","Universal Music Latino",0.863,0.502,1,-7.912,1,0.0496,0.61,0.00765,0.11,0.567,111.029,4
5S7FewmYYyLNdMOfeEcB6P,"COMO HAS ESTAU?","PARAÍSO","Mora",2022-11-03,127333,70,,2023-11-29T12:16:00Z,"trap latino,urbano latino","Rimas Entertainment LLC",0.793,0.62,3,-3.769,0,0.0462,0.309,0,0.121,0.917,111.979,4
4sDpxaulErbJ9NBaJDC7cJ,"Buenas","Buenas","Quevedo,SAIKO",2023-09-22,192954,68,,2023-11-29T12:16:00Z,"rap canario,trap latino,urbano latino,urbano espanol","Quevedo",0.625,0.755,8,-4.643,1,0.0724,0.247,0,0.124,0.429,87.948,4
3cDyocF0Ibdfs1SFQk5cLZ,"Lollipop","EVERYBODY GO TO THE DISCOTEK","Darell",2023-07-28,199946,74,,2023-11-29T12:16:00Z,"latin hip hop,reggaeton,trap latino,urbano latino","Sony Music Latin",0.822,0.711,6,-4.943,1,0.0668,0.179,0.0000146,0.083,0.934,102.984,4
5TMLavqGRKNxgzMBrVpC9R,"Mon Amour - Remix","Mon Amour (Remix)","zzoilo,Aitana",2021-08-18,179940,75,,2023-11-29T12:16:00Z,"latin pop,latin talent show,latin viral pop,spanish pop","Universal Music Spain S.L.",0.748,0.761,2,-6.621,1,0.102,0.122,0.00000656,0.0984,0.362,116.041,4
7dT6ccDqmMHvz5C0d8iUND,"Quiero Decirte","Quiero Decirte","Abraham Mateo,Ana Mena",2022-05-12,222348,60,,2023-11-29T12:16:00Z,"latin arena pop,latin pop,latin viral pop,reggaeton,spanish pop","Sony Music Entertainment",0.751,0.772,4,-3.853,1,0.0383,0.039,0,0.102,0.923,117.941,4
1F205Nl2feOSYSztLNOJAL,"3 Am","Sauce Boyz","Eladio Carrion,Brytiago",2020-01-31,208236,73,,2023-11-29T12:16:00Z,"trap boricua,trap latino,trap triste,urbano latino,reggaeton","Rimas Entertainment LLC",0.852,0.613,9,-5.261,1,0.108,0.413,0.000201,0.123,0.576,89.951,4
5RqSsdzTNPX1uzkmlHCFvK,"QLONA","MAÑANA SERÁ BONITO (BICHOTA SEASON)","KAROL G,Peso Pluma",2023-08-10,172797,87,,2023-11-29T12:16:00Z,"reggaeton,reggaeton colombiano,urbano latino,corridos tumbados,sad sierreno","Bichota/Interscope Records",0.841,0.738,7,-7.455,0,0.307,0.52,0,0.0892,0.484,169.918,4
2rurDawMfoKP4uHyb2kJBt,"Te Felicito","Te Felicito","Shakira,Rauw Alejandro",2022-04-21,172235,71,,2023-11-29T12:16:00Z,"colombian pop,dance pop,latin pop,pop,puerto rican pop,reggaeton,trap latino,urbano latino","Sony Music Latin",0.695,0.636,5,-4.654,1,0.317,0.234,0,0.081,0.575,174.14,4
3eqCJfgJJs8iKx49KO12s3,"REMIX EXCLUSIVO","REMIX EXCLUSIVO","Feid",2023-03-17,206946,70,,2023-11-29T12:16:00Z,"colombian pop,pop reggaeton,reggaeton,reggaeton colombiano,trap latino,urbano latino","UMLE - Latino",0.651,0.557,5,-5.466,0,0.204,0.0358,0,0.154,0.711,87.063,4
5aY2pfyGLxBpuI4TruqmQx,"LAS 12","bellodrama","Ana Mena,Belinda",2023-03-24,165402,60,,2023-11-29T12:16:00Z,"spanish pop,latin arena pop,latin pop,mexican pop","Sony Music Entertainment",0.777,0.73,6,-5.316,1,0.0472,0.052,0,0.125,0.803,129.984,4
3oNnzH6hmqIGIhJ1NcHlrh,"CORAZÓN VACÍO","CORAZÓN VACÍO","Maria Becerra",2023-06-22,160535,73,,2023-11-29T12:16:00Z,"pop argentino,urbano latino","WEA Latina",0.681,0.792,1,-4.795,1,0.0587,0.334,0.00000205,0.295,0.4,98.09,4
4jhHaLksdP8DJZzxYAjOSz,"Kemba Walker","Sauce Boyz","Eladio Carrion,Bad Bunny",2020-01-31,152960,69,,2023-11-29T12:16:00Z,"trap boricua,trap latino,trap triste,urbano latino,reggaeton","Rimas Entertainment LLC",0.832,0.59,8,-7.168,0,0.272,0.446,0.00000143,0.123,0.596,146.907,4
0nfnCp3NNcUjksmxd5xqEG,"Eva Longoria","Afro","Ozuna,Davido",2023-05-26,199850,58,,2023-11-29T12:16:00Z,"puerto rican pop,reggaeton,trap latino,urbano latino,afrobeats,afropop,azontobeats,ghanaian hip hop,nigerian pop","Aura Music Corp.",0.615,0.676,7,-6.235,0,0.148,0.163,0.00492,0.0976,0.566,196.076,4
1IHWl5LamUGEuP4ozKQSXZ,"Tití Me Preguntó","Un Verano Sin Ti","Bad Bunny",2022-05-06,243716,81,,2023-11-29T12:16:00Z,"reggaeton,trap latino,urbano latino","Rimas Entertainment LLC",0.65,0.715,5,-5.198,0,0.253,0.0993,0.000291,0.126,0.187,106.672,4
3fjN3y5x4hN53rykAN2LHQ,"cómo dormiste?","cómo dormiste?","Rels B",2022-08-04,112572,78,,2023-11-29T12:16:00Z,"r&b en espanol,spanish hip hop,trap latino,urbano espanol,urbano latino","DALE PLAY Records / Flakk Team",0.627,0.429,1,-8.255,1,0.234,0.238,0,0.122,0.565,126.426,5
